"treatment"	"h"	"p"	"repl"	"complianceRate"	"observedCompliance"
"6544"	3	0	0.1	44	0.872	0.777548209366391
"6545"	3	0	0.1	45	0.878	0.777548209366391
"6546"	3	0	0.1	46	0.868	0.777548209366391
"6547"	3	0	0.1	47	0.898	0.777548209366391
"6548"	3	0	0.1	48	0.858	0.777548209366391
"6549"	3	0	0.1	49	0.854	0.777548209366391
"6550"	3	0	0.1	50	0.912	0.777548209366391
"6551"	3	0	0.1	51	0.876	0.777548209366391
"6552"	3	0	0.1	52	0.888	0.777548209366391
"6553"	3	0	0.1	53	0.874	0.777548209366391
"6554"	3	0	0.1	54	0.868	0.777548209366391
"6555"	3	0	0.1	55	0.886	0.777548209366391
"6556"	3	0	0.1	56	0.87	0.777548209366391
"6557"	3	0	0.1	57	0.852	0.777548209366391
"6558"	3	0	0.1	58	0.874	0.777548209366391
"6559"	3	0	0.1	59	0.852	0.777548209366391
"6560"	3	0	0.1	60	0.882	0.777548209366391
"6561"	3	0	0.1	61	0.864	0.777548209366391
"6562"	3	0	0.1	62	0.862	0.777548209366391
"6563"	3	0	0.1	63	0.87	0.777548209366391
"6564"	3	0	0.1	64	0.874	0.777548209366391
"6565"	3	0	0.1	65	0.86	0.777548209366391
"6566"	3	0	0.1	66	0.87	0.777548209366391
"6567"	3	0	0.1	67	0.87	0.777548209366391
"6568"	3	0	0.1	68	0.888	0.777548209366391
"6569"	3	0	0.1	69	0.852	0.777548209366391
"6570"	3	0	0.1	70	0.884	0.777548209366391
"6571"	3	0	0.1	71	0.862	0.777548209366391
"6572"	3	0	0.1	72	0.874	0.777548209366391
"6573"	3	0	0.1	73	0.874	0.777548209366391
"6574"	3	0	0.1	74	0.864	0.777548209366391
"6575"	3	0	0.1	75	0.856	0.777548209366391
"6576"	3	0	0.1	76	0.88	0.777548209366391
"6577"	3	0	0.1	77	0.86	0.777548209366391
"6578"	3	0	0.1	78	0.89	0.777548209366391
"6579"	3	0	0.1	79	0.892	0.777548209366391
"6580"	3	0	0.1	80	0.894	0.777548209366391
"6581"	3	0	0.1	81	0.866	0.777548209366391
"6582"	3	0	0.1	82	0.862	0.777548209366391
"6583"	3	0	0.1	83	0.864	0.777548209366391
"6584"	3	0	0.1	84	0.888	0.777548209366391
"6585"	3	0	0.1	85	0.89	0.777548209366391
"6586"	3	0	0.1	86	0.862	0.777548209366391
"6587"	3	0	0.1	87	0.87	0.777548209366391
"6588"	3	0	0.1	88	0.86	0.777548209366391
"6589"	3	0	0.1	89	0.86	0.777548209366391
"6590"	3	0	0.1	90	0.884	0.777548209366391
"6591"	3	0	0.1	91	0.894	0.777548209366391
"6592"	3	0	0.1	92	0.882	0.777548209366391
"6593"	3	0	0.1	93	0.884	0.777548209366391
"6594"	3	0	0.1	94	0.878	0.777548209366391
"6595"	3	0	0.1	95	0.85	0.777548209366391
"6596"	3	0	0.1	96	0.856	0.777548209366391
"6597"	3	0	0.1	97	0.864	0.777548209366391
"6598"	3	0	0.1	98	0.884	0.777548209366391
"6599"	3	0	0.1	99	0.854	0.777548209366391
"6600"	3	0	0.1	100	0.89	0.777548209366391
"6601"	3	0	0.15	1	0.898	0.777548209366391
"6602"	3	0	0.15	2	0.888	0.777548209366391
"6603"	3	0	0.15	3	0.856	0.777548209366391
"6604"	3	0	0.15	4	0.886	0.777548209366391
"6605"	3	0	0.15	5	0.852	0.777548209366391
"6606"	3	0	0.15	6	0.856	0.777548209366391
"6607"	3	0	0.15	7	0.892	0.777548209366391
"6608"	3	0	0.15	8	0.884	0.777548209366391
"6609"	3	0	0.15	9	0.88	0.777548209366391
"6610"	3	0	0.15	10	0.862	0.777548209366391
"6611"	3	0	0.15	11	0.89	0.777548209366391
"6612"	3	0	0.15	12	0.88	0.777548209366391
"6613"	3	0	0.15	13	0.868	0.777548209366391
"6614"	3	0	0.15	14	0.884	0.777548209366391
"6615"	3	0	0.15	15	0.856	0.777548209366391
"6616"	3	0	0.15	16	0.874	0.777548209366391
"6617"	3	0	0.15	17	0.892	0.777548209366391
"6618"	3	0	0.15	18	0.882	0.777548209366391
"6619"	3	0	0.15	19	0.884	0.777548209366391
"6620"	3	0	0.15	20	0.896	0.777548209366391
"6621"	3	0	0.15	21	0.88	0.777548209366391
"6622"	3	0	0.15	22	0.862	0.777548209366391
"6623"	3	0	0.15	23	0.876	0.777548209366391
"6624"	3	0	0.15	24	0.864	0.777548209366391
"6625"	3	0	0.15	25	0.854	0.777548209366391
"6626"	3	0	0.15	26	0.878	0.777548209366391
"6627"	3	0	0.15	27	0.846	0.777548209366391
"6628"	3	0	0.15	28	0.874	0.777548209366391
"6629"	3	0	0.15	29	0.866	0.777548209366391
"6630"	3	0	0.15	30	0.862	0.777548209366391
"6631"	3	0	0.15	31	0.874	0.777548209366391
"6632"	3	0	0.15	32	0.874	0.777548209366391
"6633"	3	0	0.15	33	0.87	0.777548209366391
"6634"	3	0	0.15	34	0.89	0.777548209366391
"6635"	3	0	0.15	35	0.894	0.777548209366391
"6636"	3	0	0.15	36	0.884	0.777548209366391
"6637"	3	0	0.15	37	0.914	0.777548209366391
"6638"	3	0	0.15	38	0.842	0.777548209366391
"6639"	3	0	0.15	39	0.858	0.777548209366391
"6640"	3	0	0.15	40	0.882	0.777548209366391
"6641"	3	0	0.15	41	0.88	0.777548209366391
"6642"	3	0	0.15	42	0.852	0.777548209366391
"6643"	3	0	0.15	43	0.89	0.777548209366391
"6644"	3	0	0.15	44	0.866	0.777548209366391
"6645"	3	0	0.15	45	0.888	0.777548209366391
"6646"	3	0	0.15	46	0.874	0.777548209366391
"6647"	3	0	0.15	47	0.88	0.777548209366391
"6648"	3	0	0.15	48	0.884	0.777548209366391
"6649"	3	0	0.15	49	0.83	0.777548209366391
"6650"	3	0	0.15	50	0.874	0.777548209366391
"6651"	3	0	0.15	51	0.87	0.777548209366391
"6652"	3	0	0.15	52	0.868	0.777548209366391
"6653"	3	0	0.15	53	0.862	0.777548209366391
"6654"	3	0	0.15	54	0.89	0.777548209366391
"6655"	3	0	0.15	55	0.862	0.777548209366391
"6656"	3	0	0.15	56	0.85	0.777548209366391
"6657"	3	0	0.15	57	0.868	0.777548209366391
"6658"	3	0	0.15	58	0.842	0.777548209366391
"6659"	3	0	0.15	59	0.876	0.777548209366391
"6660"	3	0	0.15	60	0.868	0.777548209366391
"6661"	3	0	0.15	61	0.866	0.777548209366391
"6662"	3	0	0.15	62	0.872	0.777548209366391
"6663"	3	0	0.15	63	0.842	0.777548209366391
"6664"	3	0	0.15	64	0.862	0.777548209366391
"6665"	3	0	0.15	65	0.866	0.777548209366391
"6666"	3	0	0.15	66	0.878	0.777548209366391
"6667"	3	0	0.15	67	0.86	0.777548209366391
"6668"	3	0	0.15	68	0.884	0.777548209366391
"6669"	3	0	0.15	69	0.868	0.777548209366391
"6670"	3	0	0.15	70	0.884	0.777548209366391
"6671"	3	0	0.15	71	0.892	0.777548209366391
"6672"	3	0	0.15	72	0.846	0.777548209366391
"6673"	3	0	0.15	73	0.882	0.777548209366391
"6674"	3	0	0.15	74	0.852	0.777548209366391
"6675"	3	0	0.15	75	0.886	0.777548209366391
"6676"	3	0	0.15	76	0.856	0.777548209366391
"6677"	3	0	0.15	77	0.878	0.777548209366391
"6678"	3	0	0.15	78	0.87	0.777548209366391
"6679"	3	0	0.15	79	0.902	0.777548209366391
"6680"	3	0	0.15	80	0.826	0.777548209366391
"6681"	3	0	0.15	81	0.862	0.777548209366391
"6682"	3	0	0.15	82	0.866	0.777548209366391
"6683"	3	0	0.15	83	0.868	0.777548209366391
"6684"	3	0	0.15	84	0.868	0.777548209366391
"6685"	3	0	0.15	85	0.884	0.777548209366391
"6686"	3	0	0.15	86	0.876	0.777548209366391
"6687"	3	0	0.15	87	0.864	0.777548209366391
"6688"	3	0	0.15	88	0.868	0.777548209366391
"6689"	3	0	0.15	89	0.858	0.777548209366391
"6690"	3	0	0.15	90	0.862	0.777548209366391
"6691"	3	0	0.15	91	0.872	0.777548209366391
"6692"	3	0	0.15	92	0.876	0.777548209366391
"6693"	3	0	0.15	93	0.91	0.777548209366391
"6694"	3	0	0.15	94	0.862	0.777548209366391
"6695"	3	0	0.15	95	0.872	0.777548209366391
"6696"	3	0	0.15	96	0.872	0.777548209366391
"6697"	3	0	0.15	97	0.89	0.777548209366391
"6698"	3	0	0.15	98	0.848	0.777548209366391
"6699"	3	0	0.15	99	0.85	0.777548209366391
"6700"	3	0	0.15	100	0.86	0.777548209366391
"6701"	3	0	0.2	1	0.862	0.777548209366391
"6702"	3	0	0.2	2	0.878	0.777548209366391
"6703"	3	0	0.2	3	0.844	0.777548209366391
"6704"	3	0	0.2	4	0.852	0.777548209366391
"6705"	3	0	0.2	5	0.864	0.777548209366391
"6706"	3	0	0.2	6	0.872	0.777548209366391
"6707"	3	0	0.2	7	0.876	0.777548209366391
"6708"	3	0	0.2	8	0.868	0.777548209366391
"6709"	3	0	0.2	9	0.88	0.777548209366391
"6710"	3	0	0.2	10	0.87	0.777548209366391
"6711"	3	0	0.2	11	0.852	0.777548209366391
"6712"	3	0	0.2	12	0.88	0.777548209366391
"6713"	3	0	0.2	13	0.89	0.777548209366391
"6714"	3	0	0.2	14	0.86	0.777548209366391
"6715"	3	0	0.2	15	0.862	0.777548209366391
"6716"	3	0	0.2	16	0.852	0.777548209366391
"6717"	3	0	0.2	17	0.866	0.777548209366391
"6718"	3	0	0.2	18	0.836	0.777548209366391
"6719"	3	0	0.2	19	0.862	0.777548209366391
"6720"	3	0	0.2	20	0.87	0.777548209366391
"6721"	3	0	0.2	21	0.882	0.777548209366391
"6722"	3	0	0.2	22	0.86	0.777548209366391
"6723"	3	0	0.2	23	0.864	0.777548209366391
"6724"	3	0	0.2	24	0.864	0.777548209366391
"6725"	3	0	0.2	25	0.882	0.777548209366391
"6726"	3	0	0.2	26	0.858	0.777548209366391
"6727"	3	0	0.2	27	0.836	0.777548209366391
"6728"	3	0	0.2	28	0.886	0.777548209366391
"6729"	3	0	0.2	29	0.886	0.777548209366391
"6730"	3	0	0.2	30	0.846	0.777548209366391
"6731"	3	0	0.2	31	0.838	0.777548209366391
"6732"	3	0	0.2	32	0.852	0.777548209366391
"6733"	3	0	0.2	33	0.876	0.777548209366391
"6734"	3	0	0.2	34	0.864	0.777548209366391
"6735"	3	0	0.2	35	0.86	0.777548209366391
"6736"	3	0	0.2	36	0.836	0.777548209366391
"6737"	3	0	0.2	37	0.876	0.777548209366391
"6738"	3	0	0.2	38	0.874	0.777548209366391
"6739"	3	0	0.2	39	0.83	0.777548209366391
"6740"	3	0	0.2	40	0.858	0.777548209366391
"6741"	3	0	0.2	41	0.866	0.777548209366391
"6742"	3	0	0.2	42	0.894	0.777548209366391
"6743"	3	0	0.2	43	0.886	0.777548209366391
"6744"	3	0	0.2	44	0.864	0.777548209366391
"6745"	3	0	0.2	45	0.88	0.777548209366391
"6746"	3	0	0.2	46	0.868	0.777548209366391
"6747"	3	0	0.2	47	0.86	0.777548209366391
"6748"	3	0	0.2	48	0.862	0.777548209366391
"6749"	3	0	0.2	49	0.87	0.777548209366391
"6750"	3	0	0.2	50	0.86	0.777548209366391
"6751"	3	0	0.2	51	0.876	0.777548209366391
"6752"	3	0	0.2	52	0.886	0.777548209366391
"6753"	3	0	0.2	53	0.878	0.777548209366391
"6754"	3	0	0.2	54	0.862	0.777548209366391
"6755"	3	0	0.2	55	0.874	0.777548209366391
"6756"	3	0	0.2	56	0.88	0.777548209366391
"6757"	3	0	0.2	57	0.858	0.777548209366391
"6758"	3	0	0.2	58	0.864	0.777548209366391
"6759"	3	0	0.2	59	0.846	0.777548209366391
"6760"	3	0	0.2	60	0.848	0.777548209366391
"6761"	3	0	0.2	61	0.87	0.777548209366391
"6762"	3	0	0.2	62	0.862	0.777548209366391
"6763"	3	0	0.2	63	0.876	0.777548209366391
"6764"	3	0	0.2	64	0.876	0.777548209366391
"6765"	3	0	0.2	65	0.862	0.777548209366391
"6766"	3	0	0.2	66	0.86	0.777548209366391
"6767"	3	0	0.2	67	0.874	0.777548209366391
"6768"	3	0	0.2	68	0.852	0.777548209366391
"6769"	3	0	0.2	69	0.878	0.777548209366391
"6770"	3	0	0.2	70	0.862	0.777548209366391
"6771"	3	0	0.2	71	0.848	0.777548209366391
"6772"	3	0	0.2	72	0.88	0.777548209366391
"6773"	3	0	0.2	73	0.868	0.777548209366391
"6774"	3	0	0.2	74	0.86	0.777548209366391
"6775"	3	0	0.2	75	0.886	0.777548209366391
"6776"	3	0	0.2	76	0.868	0.777548209366391
"6777"	3	0	0.2	77	0.88	0.777548209366391
"6778"	3	0	0.2	78	0.87	0.777548209366391
"6779"	3	0	0.2	79	0.876	0.777548209366391
"6780"	3	0	0.2	80	0.882	0.777548209366391
"6781"	3	0	0.2	81	0.862	0.777548209366391
"6782"	3	0	0.2	82	0.85	0.777548209366391
"6783"	3	0	0.2	83	0.866	0.777548209366391
"6784"	3	0	0.2	84	0.87	0.777548209366391
"6785"	3	0	0.2	85	0.874	0.777548209366391
"6786"	3	0	0.2	86	0.858	0.777548209366391
"6787"	3	0	0.2	87	0.87	0.777548209366391
"6788"	3	0	0.2	88	0.872	0.777548209366391
"6789"	3	0	0.2	89	0.87	0.777548209366391
"6790"	3	0	0.2	90	0.856	0.777548209366391
"6791"	3	0	0.2	91	0.892	0.777548209366391
"6792"	3	0	0.2	92	0.852	0.777548209366391
"6793"	3	0	0.2	93	0.848	0.777548209366391
"6794"	3	0	0.2	94	0.866	0.777548209366391
"6795"	3	0	0.2	95	0.864	0.777548209366391
"6796"	3	0	0.2	96	0.858	0.777548209366391
"6797"	3	0	0.2	97	0.858	0.777548209366391
"6798"	3	0	0.2	98	0.856	0.777548209366391
"6799"	3	0	0.2	99	0.868	0.777548209366391
"6800"	3	0	0.2	100	0.858	0.777548209366391
"6801"	3	0	0.25	1	0.86	0.777548209366391
"6802"	3	0	0.25	2	0.848	0.777548209366391
"6803"	3	0	0.25	3	0.858	0.777548209366391
"6804"	3	0	0.25	4	0.882	0.777548209366391
"6805"	3	0	0.25	5	0.878	0.777548209366391
"6806"	3	0	0.25	6	0.856	0.777548209366391
"6807"	3	0	0.25	7	0.86	0.777548209366391
"6808"	3	0	0.25	8	0.884	0.777548209366391
"6809"	3	0	0.25	9	0.884	0.777548209366391
"6810"	3	0	0.25	10	0.85	0.777548209366391
"6811"	3	0	0.25	11	0.844	0.777548209366391
"6812"	3	0	0.25	12	0.852	0.777548209366391
"6813"	3	0	0.25	13	0.87	0.777548209366391
"6814"	3	0	0.25	14	0.844	0.777548209366391
"6815"	3	0	0.25	15	0.816	0.777548209366391
"6816"	3	0	0.25	16	0.808	0.777548209366391
"6817"	3	0	0.25	17	0.842	0.777548209366391
"6818"	3	0	0.25	18	0.844	0.777548209366391
"6819"	3	0	0.25	19	0.858	0.777548209366391
"6820"	3	0	0.25	20	0.84	0.777548209366391
"6821"	3	0	0.25	21	0.842	0.777548209366391
"6822"	3	0	0.25	22	0.884	0.777548209366391
"6823"	3	0	0.25	23	0.868	0.777548209366391
"6824"	3	0	0.25	24	0.836	0.777548209366391
"6825"	3	0	0.25	25	0.852	0.777548209366391
"6826"	3	0	0.25	26	0.878	0.777548209366391
"6827"	3	0	0.25	27	0.868	0.777548209366391
"6828"	3	0	0.25	28	0.868	0.777548209366391
"6829"	3	0	0.25	29	0.864	0.777548209366391
"6830"	3	0	0.25	30	0.878	0.777548209366391
"6831"	3	0	0.25	31	0.864	0.777548209366391
"6832"	3	0	0.25	32	0.856	0.777548209366391
"6833"	3	0	0.25	33	0.862	0.777548209366391
"6834"	3	0	0.25	34	0.844	0.777548209366391
"6835"	3	0	0.25	35	0.84	0.777548209366391
"6836"	3	0	0.25	36	0.832	0.777548209366391
"6837"	3	0	0.25	37	0.872	0.777548209366391
"6838"	3	0	0.25	38	0.866	0.777548209366391
"6839"	3	0	0.25	39	0.864	0.777548209366391
"6840"	3	0	0.25	40	0.838	0.777548209366391
"6841"	3	0	0.25	41	0.826	0.777548209366391
"6842"	3	0	0.25	42	0.854	0.777548209366391
"6843"	3	0	0.25	43	0.848	0.777548209366391
"6844"	3	0	0.25	44	0.872	0.777548209366391
"6845"	3	0	0.25	45	0.858	0.777548209366391
"6846"	3	0	0.25	46	0.856	0.777548209366391
"6847"	3	0	0.25	47	0.862	0.777548209366391
"6848"	3	0	0.25	48	0.872	0.777548209366391
"6849"	3	0	0.25	49	0.852	0.777548209366391
"6850"	3	0	0.25	50	0.828	0.777548209366391
"6851"	3	0	0.25	51	0.86	0.777548209366391
"6852"	3	0	0.25	52	0.864	0.777548209366391
"6853"	3	0	0.25	53	0.888	0.777548209366391
"6854"	3	0	0.25	54	0.874	0.777548209366391
"6855"	3	0	0.25	55	0.866	0.777548209366391
"6856"	3	0	0.25	56	0.872	0.777548209366391
"6857"	3	0	0.25	57	0.88	0.777548209366391
"6858"	3	0	0.25	58	0.836	0.777548209366391
"6859"	3	0	0.25	59	0.866	0.777548209366391
"6860"	3	0	0.25	60	0.894	0.777548209366391
"6861"	3	0	0.25	61	0.846	0.777548209366391
"6862"	3	0	0.25	62	0.896	0.777548209366391
"6863"	3	0	0.25	63	0.864	0.777548209366391
"6864"	3	0	0.25	64	0.844	0.777548209366391
"6865"	3	0	0.25	65	0.878	0.777548209366391
"6866"	3	0	0.25	66	0.844	0.777548209366391
"6867"	3	0	0.25	67	0.866	0.777548209366391
"6868"	3	0	0.25	68	0.858	0.777548209366391
"6869"	3	0	0.25	69	0.888	0.777548209366391
"6870"	3	0	0.25	70	0.85	0.777548209366391
"6871"	3	0	0.25	71	0.858	0.777548209366391
"6872"	3	0	0.25	72	0.85	0.777548209366391
"6873"	3	0	0.25	73	0.858	0.777548209366391
"6874"	3	0	0.25	74	0.826	0.777548209366391
"6875"	3	0	0.25	75	0.86	0.777548209366391
"6876"	3	0	0.25	76	0.844	0.777548209366391
"6877"	3	0	0.25	77	0.86	0.777548209366391
"6878"	3	0	0.25	78	0.868	0.777548209366391
"6879"	3	0	0.25	79	0.858	0.777548209366391
"6880"	3	0	0.25	80	0.876	0.777548209366391
"6881"	3	0	0.25	81	0.826	0.777548209366391
"6882"	3	0	0.25	82	0.866	0.777548209366391
"6883"	3	0	0.25	83	0.866	0.777548209366391
"6884"	3	0	0.25	84	0.854	0.777548209366391
"6885"	3	0	0.25	85	0.874	0.777548209366391
"6886"	3	0	0.25	86	0.87	0.777548209366391
"6887"	3	0	0.25	87	0.872	0.777548209366391
"6888"	3	0	0.25	88	0.852	0.777548209366391
"6889"	3	0	0.25	89	0.864	0.777548209366391
"6890"	3	0	0.25	90	0.854	0.777548209366391
"6891"	3	0	0.25	91	0.832	0.777548209366391
"6892"	3	0	0.25	92	0.864	0.777548209366391
"6893"	3	0	0.25	93	0.874	0.777548209366391
"6894"	3	0	0.25	94	0.87	0.777548209366391
"6895"	3	0	0.25	95	0.856	0.777548209366391
"6896"	3	0	0.25	96	0.848	0.777548209366391
"6897"	3	0	0.25	97	0.874	0.777548209366391
"6898"	3	0	0.25	98	0.838	0.777548209366391
"6899"	3	0	0.25	99	0.862	0.777548209366391
"6900"	3	0	0.25	100	0.846	0.777548209366391
"6901"	3	0	0.3	1	0.886	0.777548209366391
"6902"	3	0	0.3	2	0.846	0.777548209366391
"6903"	3	0	0.3	3	0.884	0.777548209366391
"6904"	3	0	0.3	4	0.858	0.777548209366391
"6905"	3	0	0.3	5	0.842	0.777548209366391
"6906"	3	0	0.3	6	0.882	0.777548209366391
"6907"	3	0	0.3	7	0.848	0.777548209366391
"6908"	3	0	0.3	8	0.846	0.777548209366391
"6909"	3	0	0.3	9	0.882	0.777548209366391
"6910"	3	0	0.3	10	0.864	0.777548209366391
"6911"	3	0	0.3	11	0.86	0.777548209366391
"6912"	3	0	0.3	12	0.88	0.777548209366391
"6913"	3	0	0.3	13	0.852	0.777548209366391
"6914"	3	0	0.3	14	0.866	0.777548209366391
"6915"	3	0	0.3	15	0.864	0.777548209366391
"6916"	3	0	0.3	16	0.87	0.777548209366391
"6917"	3	0	0.3	17	0.872	0.777548209366391
"6918"	3	0	0.3	18	0.85	0.777548209366391
"6919"	3	0	0.3	19	0.842	0.777548209366391
"6920"	3	0	0.3	20	0.84	0.777548209366391
"6921"	3	0	0.3	21	0.836	0.777548209366391
"6922"	3	0	0.3	22	0.872	0.777548209366391
"6923"	3	0	0.3	23	0.834	0.777548209366391
"6924"	3	0	0.3	24	0.86	0.777548209366391
"6925"	3	0	0.3	25	0.848	0.777548209366391
"6926"	3	0	0.3	26	0.872	0.777548209366391
"6927"	3	0	0.3	27	0.872	0.777548209366391
"6928"	3	0	0.3	28	0.86	0.777548209366391
"6929"	3	0	0.3	29	0.854	0.777548209366391
"6930"	3	0	0.3	30	0.842	0.777548209366391
"6931"	3	0	0.3	31	0.86	0.777548209366391
"6932"	3	0	0.3	32	0.872	0.777548209366391
"6933"	3	0	0.3	33	0.85	0.777548209366391
"6934"	3	0	0.3	34	0.852	0.777548209366391
"6935"	3	0	0.3	35	0.874	0.777548209366391
"6936"	3	0	0.3	36	0.838	0.777548209366391
"6937"	3	0	0.3	37	0.862	0.777548209366391
"6938"	3	0	0.3	38	0.876	0.777548209366391
"6939"	3	0	0.3	39	0.838	0.777548209366391
"6940"	3	0	0.3	40	0.85	0.777548209366391
"6941"	3	0	0.3	41	0.856	0.777548209366391
"6942"	3	0	0.3	42	0.862	0.777548209366391
"6943"	3	0	0.3	43	0.856	0.777548209366391
"6944"	3	0	0.3	44	0.848	0.777548209366391
"6945"	3	0	0.3	45	0.836	0.777548209366391
"6946"	3	0	0.3	46	0.882	0.777548209366391
"6947"	3	0	0.3	47	0.85	0.777548209366391
"6948"	3	0	0.3	48	0.838	0.777548209366391
"6949"	3	0	0.3	49	0.844	0.777548209366391
"6950"	3	0	0.3	50	0.856	0.777548209366391
"6951"	3	0	0.3	51	0.886	0.777548209366391
"6952"	3	0	0.3	52	0.854	0.777548209366391
"6953"	3	0	0.3	53	0.866	0.777548209366391
"6954"	3	0	0.3	54	0.84	0.777548209366391
"6955"	3	0	0.3	55	0.85	0.777548209366391
"6956"	3	0	0.3	56	0.852	0.777548209366391
"6957"	3	0	0.3	57	0.846	0.777548209366391
"6958"	3	0	0.3	58	0.854	0.777548209366391
"6959"	3	0	0.3	59	0.858	0.777548209366391
"6960"	3	0	0.3	60	0.86	0.777548209366391
"6961"	3	0	0.3	61	0.856	0.777548209366391
"6962"	3	0	0.3	62	0.874	0.777548209366391
"6963"	3	0	0.3	63	0.864	0.777548209366391
"6964"	3	0	0.3	64	0.852	0.777548209366391
"6965"	3	0	0.3	65	0.886	0.777548209366391
"6966"	3	0	0.3	66	0.86	0.777548209366391
"6967"	3	0	0.3	67	0.854	0.777548209366391
"6968"	3	0	0.3	68	0.882	0.777548209366391
"6969"	3	0	0.3	69	0.874	0.777548209366391
"6970"	3	0	0.3	70	0.868	0.777548209366391
"6971"	3	0	0.3	71	0.864	0.777548209366391
"6972"	3	0	0.3	72	0.826	0.777548209366391
"6973"	3	0	0.3	73	0.85	0.777548209366391
"6974"	3	0	0.3	74	0.864	0.777548209366391
"6975"	3	0	0.3	75	0.896	0.777548209366391
"6976"	3	0	0.3	76	0.834	0.777548209366391
"6977"	3	0	0.3	77	0.808	0.777548209366391
"6978"	3	0	0.3	78	0.834	0.777548209366391
"6979"	3	0	0.3	79	0.876	0.777548209366391
"6980"	3	0	0.3	80	0.888	0.777548209366391
"6981"	3	0	0.3	81	0.84	0.777548209366391
"6982"	3	0	0.3	82	0.836	0.777548209366391
"6983"	3	0	0.3	83	0.852	0.777548209366391
"6984"	3	0	0.3	84	0.858	0.777548209366391
"6985"	3	0	0.3	85	0.854	0.777548209366391
"6986"	3	0	0.3	86	0.878	0.777548209366391
"6987"	3	0	0.3	87	0.854	0.777548209366391
"6988"	3	0	0.3	88	0.87	0.777548209366391
"6989"	3	0	0.3	89	0.836	0.777548209366391
"6990"	3	0	0.3	90	0.836	0.777548209366391
"6991"	3	0	0.3	91	0.88	0.777548209366391
"6992"	3	0	0.3	92	0.87	0.777548209366391
"6993"	3	0	0.3	93	0.856	0.777548209366391
"6994"	3	0	0.3	94	0.868	0.777548209366391
"6995"	3	0	0.3	95	0.88	0.777548209366391
"6996"	3	0	0.3	96	0.858	0.777548209366391
"6997"	3	0	0.3	97	0.854	0.777548209366391
"6998"	3	0	0.3	98	0.882	0.777548209366391
"6999"	3	0	0.3	99	0.836	0.777548209366391
"7000"	3	0	0.3	100	0.902	0.777548209366391
"7001"	3	0	0.35	1	0.868	0.777548209366391
"7002"	3	0	0.35	2	0.848	0.777548209366391
"7003"	3	0	0.35	3	0.856	0.777548209366391
"7004"	3	0	0.35	4	0.858	0.777548209366391
"7005"	3	0	0.35	5	0.868	0.777548209366391
"7006"	3	0	0.35	6	0.844	0.777548209366391
"7007"	3	0	0.35	7	0.844	0.777548209366391
"7008"	3	0	0.35	8	0.848	0.777548209366391
"7009"	3	0	0.35	9	0.886	0.777548209366391
"7010"	3	0	0.35	10	0.866	0.777548209366391
"7011"	3	0	0.35	11	0.876	0.777548209366391
"7012"	3	0	0.35	12	0.864	0.777548209366391
"7013"	3	0	0.35	13	0.852	0.777548209366391
"7014"	3	0	0.35	14	0.85	0.777548209366391
"7015"	3	0	0.35	15	0.878	0.777548209366391
"7016"	3	0	0.35	16	0.854	0.777548209366391
"7017"	3	0	0.35	17	0.856	0.777548209366391
"7018"	3	0	0.35	18	0.878	0.777548209366391
"7019"	3	0	0.35	19	0.87	0.777548209366391
"7020"	3	0	0.35	20	0.842	0.777548209366391
"7021"	3	0	0.35	21	0.854	0.777548209366391
"7022"	3	0	0.35	22	0.842	0.777548209366391
"7023"	3	0	0.35	23	0.866	0.777548209366391
"7024"	3	0	0.35	24	0.842	0.777548209366391
"7025"	3	0	0.35	25	0.856	0.777548209366391
"7026"	3	0	0.35	26	0.864	0.777548209366391
"7027"	3	0	0.35	27	0.826	0.777548209366391
"7028"	3	0	0.35	28	0.868	0.777548209366391
"7029"	3	0	0.35	29	0.874	0.777548209366391
"7030"	3	0	0.35	30	0.854	0.777548209366391
"7031"	3	0	0.35	31	0.864	0.777548209366391
"7032"	3	0	0.35	32	0.882	0.777548209366391
"7033"	3	0	0.35	33	0.862	0.777548209366391
"7034"	3	0	0.35	34	0.844	0.777548209366391
"7035"	3	0	0.35	35	0.882	0.777548209366391
"7036"	3	0	0.35	36	0.844	0.777548209366391
"7037"	3	0	0.35	37	0.87	0.777548209366391
"7038"	3	0	0.35	38	0.86	0.777548209366391
"7039"	3	0	0.35	39	0.84	0.777548209366391
"7040"	3	0	0.35	40	0.838	0.777548209366391
"7041"	3	0	0.35	41	0.856	0.777548209366391
"7042"	3	0	0.35	42	0.874	0.777548209366391
"7043"	3	0	0.35	43	0.824	0.777548209366391
"7044"	3	0	0.35	44	0.848	0.777548209366391
"7045"	3	0	0.35	45	0.85	0.777548209366391
"7046"	3	0	0.35	46	0.86	0.777548209366391
"7047"	3	0	0.35	47	0.82	0.777548209366391
"7048"	3	0	0.35	48	0.85	0.777548209366391
"7049"	3	0	0.35	49	0.842	0.777548209366391
"7050"	3	0	0.35	50	0.854	0.777548209366391
"7051"	3	0	0.35	51	0.876	0.777548209366391
"7052"	3	0	0.35	52	0.846	0.777548209366391
"7053"	3	0	0.35	53	0.854	0.777548209366391
"7054"	3	0	0.35	54	0.848	0.777548209366391
"7055"	3	0	0.35	55	0.822	0.777548209366391
"7056"	3	0	0.35	56	0.858	0.777548209366391
"7057"	3	0	0.35	57	0.848	0.777548209366391
"7058"	3	0	0.35	58	0.864	0.777548209366391
"7059"	3	0	0.35	59	0.874	0.777548209366391
"7060"	3	0	0.35	60	0.85	0.777548209366391
